1_0	0_274	63.203	231	85	0	1	231	1	231	7.92e-108	305
1_1	0_275	64.228	123	44	0	1	123	1	123	3.60e-32	105
1_2	0_364	67.267	333	107	1	1	331	366	698	9.95e-163	466
1_2	0_113	25.568	176	115	4	5	165	156	330	1.37e-09	53.5
1_2	0_113	28.000	75	54	0	246	320	293	367	1.62e-05	40.8
1_2	0_21	30.864	81	54	2	244	323	298	377	8.91e-06	41.6
1_2	0_21	26.667	135	90	5	6	131	143	277	1.04e-05	41.2
1_3	0_221	71.324	136	39	0	1	136	1	136	4.14e-62	182
1_3	0_127	29.245	106	63	3	40	138	159	259	2.93e-04	33.9
1_4	0_223	69.444	72	16	2	1	70	49	116	8.27e-28	91.7
1_5	0_224	58.385	161	67	0	8	168	5	165	3.87e-68	199
