1_0	1_0	100.000	521	0	0	1	521	1	521	0.0	1071
1_1	1_1	100.000	399	0	0	1	399	1	399	0.0	795
1_2	1_2	100.000	289	0	0	1	289	1	289	0.0	566
1_3	1_3	100.000	189	0	0	1	189	1	189	6.60e-140	384
1_4	1_4	100.000	678	0	0	1	678	1	678	0.0	1390
1_5	1_5	100.000	1249	0	0	1	1249	1	1249	0.0	2562
1_6	1_6	100.000	114	0	0	1	114	1	114	1.85e-77	219
1_7	1_7	100.000	182	0	0	1	182	1	182	8.30e-136	373
1_7	1_357	33.696	184	86	10	16	181	129	294	9.09e-19	77.4
1_8	1_8	100.000	100	0	0	1	100	1	100	1.47e-67	194
1_9	1_9	100.000	93	0	0	1	93	1	93	4.32e-65	187
1_10	1_10	100.000	77	0	0	1	77	1	77	5.46e-55	160
1_11	1_11	100.000	232	0	0	1	232	1	232	1.38e-173	472
1_11	1_297	28.671	143	92	5	50	189	61	196	1.45e-07	47.0
1_11	1_388	26.429	140	78	4	49	175	226	353	9.24e-06	41.6
1_11	1_1242	32.500	120	56	8	78	179	114	226	5.77e-05	38.5
1_12	1_12	100.000	622	0	0	1	622	1	622	0.0	1266
1_12	1_13	40.278	288	167	3	7	293	9	292	2.64e-64	214
1_12	1_698	41.729	266	150	2	7	272	26	286	7.09e-60	202
1_12	1_238	26.335	281	161	10	10	275	154	403	1.12e-15	76.3
1_12	1_1090	32.673	101	65	1	155	255	1	98	2.03e-12	59.3
1_13	1_13	100.000	437	0	0	1	437	1	437	0.0	887
1_13	1_12	40.476	294	158	4	9	292	7	293	6.22e-66	218
1_13	1_698	39.855	276	158	2	2	274	19	289	6.08e-59	194
1_13	1_238	33.173	208	123	9	1	204	145	340	1.01e-17	81.3
1_13	1_1090	25.974	77	56	1	159	234	2	78	6.82e-04	34.7
1_14	1_14	100.000	492	0	0	1	492	1	492	0.0	999
1_14	1_709	26.531	441	256	18	75	479	150	558	9.27e-18	81.6
1_14	1_1244	27.746	346	183	13	133	470	305	591	2.63e-15	73.9
1_15	1_15	100.000	455	0	0	1	455	1	455	0.0	899
1_15	1_714	33.152	368	218	8	74	432	1	349	4.24e-37	137
1_16	1_16	100.000	509	0	0	1	509	1	509	0.0	1022
1_17	1_17	100.000	155	0	0	1	155	1	155	2.94e-111	308
1_17	1_1635	41.176	85	49	1	64	148	58	141	2.33e-12	57.4
1_18	1_18	100.000	488	0	0	1	488	1	488	0.0	965
1_18	1_1635	31.481	108	74	0	380	487	41	148	3.59e-11	57.4
1_19	1_19	100.000	96	0	0	1	96	1	96	9.63e-68	194
1_20	1_20	100.000	73	0	0	1	73	1	73	7.73e-51	149
1_21	1_21	100.000	184	0	0	1	184	1	184	8.53e-133	365
1_22	1_22	100.000	174	0	0	1	174	1	174	7.67e-128	352
1_23	1_23	100.000	278	0	0	1	278	1	278	0.0	551
1_23	1_199	32.680	153	96	2	114	263	75	223	3.86e-22	87.8
1_24	1_24	100.000	987	0	0	1	987	1	987	0.0	2023
1_24	1_191	30.952	126	74	4	87	202	5	127	1.96e-07	50.1
1_24	1_1167	29.703	101	60	3	426	525	250	340	2.58e-05	43.5
1_24	1_1167	26.289	194	91	8	91	273	49	201	1.07e-04	41.6
1_25	1_25	100.000	89	0	0	1	89	1	89	1.40e-63	182
1_26	1_26	100.000	38	0	0	1	38	1	38	1.85e-22	75.5
1_27	1_27	100.000	37	0	0	1	37	1	37	2.38e-23	77.8
1_28	1_28	100.000	79	0	0	1	79	1	79	1.23e-55	162
1_28	1_42	31.579	76	52	0	3	78	290	365	9.44e-10	48.9
1_28	1_1219	26.316	76	56	0	3	78	313	388	4.62e-06	38.5
1_29	1_29	100.000	446	0	0	1	446	1	446	0.0	886
1_29	1_1221	43.478	322	157	7	137	441	182	495	1.08e-72	233
1_29	1_1221	53.030	66	30	1	70	134	2	67	9.75e-14	68.6
1_30	1_30	100.000	457	0	0	1	457	1	457	0.0	935
1_31	1_31	100.000	101	0	0	1	101	1	101	5.27e-72	205
1_32	1_32	100.000	113	0	0	1	113	1	113	2.09e-83	234
1_33	1_33	100.000	24	0	0	1	24	1	24	2.45e-11	46.6
1_34	1_34	100.000	480	0	0	1	480	1	480	0.0	944
1_35	1_35	100.000	492	0	0	1	492	1	492	0.0	999
