1_0	1_0	100.000	820	0	0	1	820	1	820	0.0	1682
1_0	1_3829	29.340	818	540	14	5	812	16	805	4.16e-97	318
1_0	1_3925	31.183	465	291	10	3	460	6	448	2.75e-46	169
1_0	1_212	32.099	81	47	2	215	290	148	225	6.93e-05	42.0
1_1	1_1	100.000	309	0	0	1	309	1	309	0.0	638
1_2	1_2	100.000	428	0	0	1	428	1	428	0.0	882
1_3	1_3	100.000	257	0	0	1	257	1	257	0.0	529
1_4	1_4	100.000	476	0	0	1	476	1	476	0.0	954
1_4	1_935	31.778	450	275	10	1	430	1	438	2.09e-50	175
1_5	1_5	100.000	317	0	0	1	317	1	317	0.0	649
1_5	1_2307	64.309	311	111	0	3	313	2	312	1.76e-143	404
1_5	1_3838	27.108	166	96	6	101	261	61	206	7.84e-09	52.0
1_6	1_6	100.000	196	0	0	1	196	1	196	1.35e-144	397
1_6	1_737	30.464	151	88	4	5	148	12	152	5.24e-13	61.2
1_7	1_7	100.000	188	0	0	1	188	1	188	9.94e-133	366
1_8	1_8	100.000	237	0	0	1	237	1	237	9.16e-178	484
1_9	1_9	100.000	134	0	0	1	134	1	134	1.25e-97	273
1_10	1_10	100.000	638	0	0	1	638	1	638	0.0	1291
1_10	1_2368	42.314	605	322	9	6	608	23	602	7.15e-149	441
1_10	1_616	31.507	584	337	13	5	580	8	536	3.26e-90	288
1_10	1_1985	25.282	443	217	22	4	355	2	421	1.87e-11	63.5
1_10	1_3146	24.684	158	96	3	123	280	95	229	5.22e-08	52.0
1_11	1_11	100.000	379	0	0	1	379	1	379	0.0	774
1_11	1_1033	35.294	357	165	10	1	351	1	297	1.08e-55	182
1_11	1_90	32.258	62	35	1	5	59	204	265	0.001	37.4
1_12	1_12	100.000	315	0	0	1	315	1	315	0.0	646
1_12	1_28	36.093	302	193	0	8	309	8	309	1.30e-75	232
1_12	1_563	25.407	307	198	11	8	304	8	293	1.67e-17	78.2
1_12	1_110	24.567	289	193	9	11	292	23	293	1.49e-12	63.9
1_12	1_591	22.530	253	182	5	8	258	27	267	1.12e-11	61.6
1_12	1_3493	29.787	94	65	1	10	102	6	99	7.27e-06	43.5
1_12	1_3603	35.185	54	35	0	30	83	9	62	7.96e-06	43.5
1_12	1_3020	22.115	312	203	13	17	313	14	300	8.40e-05	40.4
1_12	1_2847	40.385	52	31	0	8	59	2	53	8.23e-04	37.4
1_13	1_13	100.000	114	0	0	1	114	1	114	6.44e-80	227
1_14	1_14	100.000	177	0	0	1	177	1	177	7.10e-134	369
1_15	1_15	100.000	147	0	0	1	147	1	147	4.31e-108	301
1_15	1_29	51.471	68	33	0	41	108	1	68	2.08e-23	85.5
1_15	1_3516	28.440	109	74	3	4	109	34	141	5.10e-10	53.1
1_16	1_16	100.000	699	0	0	1	699	1	699	0.0	1436
1_17	1_17	100.000	998	0	0	1	998	1	998	0.0	2049
1_18	1_18	100.000	234	0	0	1	234	1	234	2.19e-179	488
1_18	1_342	30.332	211	136	5	27	234	5	207	6.88e-26	97.4
1_19	1_19	100.000	180	0	0	1	180	1	180	1.27e-128	355
1_19	1_507	36.842	190	103	6	1	179	1	184	8.83e-27	97.4
1_19	1_3400	34.444	180	110	3	1	179	1	173	4.16e-23	87.8
1_19	1_171	32.240	183	110	5	6	180	3	179	1.35e-13	62.8
1_19	1_24	31.788	151	98	4	32	179	23	171	1.29e-12	60.1
1_19	1_23	30.065	153	98	6	34	179	20	170	2.89e-12	58.9
1_19	1_508	26.471	170	113	6	18	180	13	177	2.15e-11	56.6
1_19	1_189	31.933	119	75	4	32	146	29	145	2.14e-10	54.3
1_19	1_315	31.056	161	95	6	29	179	23	177	1.79e-08	48.9
1_19	1_3396	29.677	155	97	6	30	179	27	174	2.45e-08	48.1
1_19	1_512	29.143	175	107	8	13	180	8	172	2.26e-07	45.4
1_19	1_2815	26.396	197	118	7	3	179	4	193	3.39e-07	45.4
1_20	1_20	100.000	228	0	0	1	228	1	228	2.96e-168	459
1_20	1_509	48.858	219	105	3	8	222	9	224	3.58e-68	206
1_20	1_3399	41.667	216	116	5	12	217	6	221	1.81e-48	156
1_20	1_170	37.500	208	119	7	24	223	19	223	5.04e-36	124
1_20	1_25	31.878	229	138	6	7	223	4	226	3.42e-29	106
1_20	1_2813	31.169	231	140	7	11	227	10	235	1.64e-27	102
1_20	1_281	30.476	210	136	4	20	220	29	237	5.22e-25	95.9
1_20	1_191	30.275	218	127	8	22	221	20	230	1.41e-19	81.3
1_20	1_314	30.108	186	104	7	58	218	11	195	8.85e-19	78.6
1_20	1_2008	26.047	215	145	5	13	217	7	217	8.07e-16	70.9
1_20	1_311	30.693	202	129	8	11	204	14	212	2.66e-14	67.0
1_21	1_21	100.000	867	0	0	1	867	1	867	0.0	1781
1_21	1_510	49.076	866	411	12	13	866	18	865	0.0	807
1_21	1_3398	44.183	851	424	16	13	852	15	825	0.0	683
1_21	1_169	40.618	874	444	20	13	858	11	837	0.0	599
1_21	1_282	36.440	837	484	18	33	858	26	825	1.41e-154	471
1_21	1_2007	32.648	778	484	18	53	825	49	791	1.84e-114	366
1_21	1_313	29.595	865	538	17	16	852	14	835	2.32e-103	337
1_21	1_190	29.446	866	525	28	16	849	16	827	2.96e-90	302
1_21	1_2814	31.541	837	485	31	33	838	24	803	4.79e-90	300
