0_0	1_0	47.273	330	172	2	166	494	163	491	1.03e-95	297
0_0	1_960	23.902	205	135	6	187	386	17	205	5.01e-10	57.4
0_1	1_1	28.278	389	253	8	13	397	1	367	2.35e-39	142
0_2	1_2	27.778	270	165	8	20	285	117	360	6.03e-11	59.7
0_4	1_3	49.135	578	243	9	8	575	4	540	8.48e-173	511
0_4	1_3	48.598	107	47	2	572	678	708	806	2.61e-20	93.2
0_4	1_5060	40.061	654	336	14	11	657	4	608	3.31e-140	421
0_5	1_3229	39.018	774	382	8	551	1243	123	887	6.93e-171	528
0_5	1_3229	64.407	118	42	0	14	131	6	123	9.73e-43	166
0_5	1_5057	31.442	617	382	14	551	1156	128	714	3.00e-72	254
0_5	1_5057	51.613	124	57	2	10	131	6	128	1.42e-33	136
0_7	1_1816	34.659	176	85	10	19	181	4	162	9.72e-13	60.5
0_7	1_3289	32.749	171	86	9	19	178	31	183	4.45e-08	48.1
0_11	1_654	54.082	196	82	3	3	193	2	194	8.92e-64	194
0_11	1_1012	41.709	199	105	7	1	195	1	192	6.88e-36	123
0_11	1_4295	27.179	195	127	5	3	192	437	621	1.11e-14	70.1
0_11	1_1932	27.179	195	127	5	3	192	437	621	1.11e-14	70.1
0_11	1_4848	27.907	129	86	2	48	175	234	356	7.22e-11	58.5
0_11	1_3840	25.701	214	140	6	2	200	9	218	1.77e-08	51.6
0_11	1_299	27.972	143	77	5	56	174	83	223	1.21e-05	42.4
0_12	1_78	42.085	259	140	4	17	275	14	262	5.92e-56	202
0_12	1_1692	32.579	221	133	8	7	215	47	263	7.10e-23	97.4
0_12	1_1804	30.939	181	118	4	89	268	333	507	4.59e-22	97.4
0_12	1_4105	25.000	176	110	5	99	268	326	485	7.35e-09	55.8
0_12	1_2769	27.404	208	130	8	13	217	116	305	3.06e-08	54.3
0_13	1_78	36.923	260	155	4	13	271	8	259	1.41e-49	178
0_13	1_1692	32.432	222	134	7	8	217	46	263	8.75e-26	104
0_13	1_1804	28.415	183	130	1	79	261	320	501	4.21e-15	74.7
0_13	1_2769	29.936	157	100	5	91	244	180	329	1.88e-08	53.9
0_14	1_4080	29.610	385	223	11	131	488	244	607	1.26e-34	134
0_14	1_4502	24.036	441	270	17	74	489	151	551	3.35e-17	81.6
0_14	1_2310	21.992	482	292	19	40	489	114	543	1.08e-13	70.5
0_14	1_5139	22.870	223	119	6	159	376	421	595	1.93e-04	41.2
0_15	1_4497	31.803	305	188	9	143	440	99	390	2.12e-29	116
0_15	1_4079	33.447	293	159	8	154	432	106	376	1.81e-27	110
0_16	1_1691	36.481	233	141	4	6	232	8	239	6.50e-35	128
0_16	1_79	36.864	236	133	5	6	232	10	238	1.02e-33	125
0_16	1_1804	30.288	208	125	6	30	235	39	228	1.03e-06	48.5
0_18	1_85	34.000	100	48	4	400	487	12	105	5.03e-04	39.7
0_21	1_411	30.968	155	86	5	6	149	13	157	4.45e-16	70.1
0_24	1_4064	36.505	967	479	25	50	986	10	871	2.53e-170	518
0_24	1_3906	27.586	116	69	2	421	524	237	349	4.69e-07	51.2
0_24	1_3906	27.111	225	111	10	50	270	10	185	4.78e-04	41.2
0_24	1_3551	23.529	204	135	5	85	288	6	188	5.81e-05	44.3
0_24	1_4645	24.645	211	100	10	85	283	50	213	1.14e-04	43.1
0_40	1_2655	29.167	216	122	9	471	666	460	664	8.51e-13	68.9
0_42	1_981	28.472	144	67	6	268	402	3	119	7.78e-04	39.3
0_45	1_5130	43.847	1487	785	19	1	1477	19	1465	0.0	1186
0_45	1_3673	30.864	324	195	7	866	1168	160	475	6.92e-31	126
0_46	1_5129	37.324	426	228	11	3	410	71	475	5.52e-64	211
0_46	1_446	28.193	415	266	14	5	411	59	449	7.08e-32	123
0_46	1_4906	37.624	101	51	3	83	178	383	476	1.27e-08	54.3
0_46	1_1503	27.907	344	177	16	87	403	9	308	7.40e-06	45.1
0_46	1_3050	32.000	75	51	0	332	406	258	332	2.76e-04	40.0
0_46	1_2058	39.785	93	35	6	317	403	244	321	3.77e-04	39.7
0_50	1_1222	53.527	482	220	3	7	486	3	482	0.0	548
0_50	1_2131	26.142	394	264	12	10	390	11	390	8.74e-32	125
0_50	1_1553	26.238	404	261	16	5	390	8	392	1.03e-27	113
0_50	1_3784	44.186	43	23	1	6	48	71	112	1.42e-04	41.6
0_51	1_1794	46.309	149	80	0	6	154	5	153	5.63e-44	140
0_56	1_4552	40.500	200	112	3	4	197	3	201	2.14e-44	144
0_56	1_4449	39.698	199	106	3	4	196	3	193	9.67e-44	142
0_58	1_2391	39.216	153	81	4	12	153	43	194	5.34e-21	86.7
0_58	1_351	34.123	211	102	8	12	189	55	261	2.46e-20	84.7
0_58	1_3049	37.681	69	43	0	13	81	3	71	2.01e-09	53.1
0_58	1_4883	40.789	76	45	0	12	87	31	106	8.28e-09	51.6
0_60	1_3227	33.808	281	174	3	3	283	96	364	5.30e-50	167
0_61	1_1296	30.723	166	102	4	1	164	1	155	9.39e-06	42.4
0_63	1_2652	36.215	428	255	10	25	437	1	425	3.10e-77	244
0_65	1_3331	31.492	181	104	8	14	182	432	604	2.39e-15	72.4
0_65	1_4	20.714	140	97	3	15	147	52	184	4.72e-05	40.8
0_66	1_3331	38.136	118	64	4	16	125	446	562	1.51e-14	66.6
0_71	1_4088	33.654	104	56	4	79	174	298	396	2.03e-06	44.7
0_77	1_2462	34.727	622	347	11	15	628	5	575	4.57e-91	306
0_77	1_2462	23.810	399	234	14	56	441	2214	2555	2.70e-09	57.8
0_77	1_2462	23.291	395	247	14	56	441	3741	4088	2.02e-08	55.1
0_77	1_2462	23.542	463	259	20	56	500	1156	1541	5.18e-05	43.9
0_77	1_3363	24.293	601	313	21	56	607	52	559	2.12e-23	101
0_77	1_3362	22.626	495	271	17	50	500	46	472	7.45e-23	100
0_77	1_2595	24.758	517	281	23	18	500	25	467	9.64e-15	74.7
0_77	1_2437	23.684	418	257	17	80	491	537	898	1.50e-11	65.1
0_77	1_2437	23.684	418	257	17	80	491	1598	1959	2.18e-11	64.7
0_77	1_3392	23.009	452	276	17	56	499	474	861	5.45e-10	60.1
0_77	1_3392	25.434	173	112	6	64	234	1511	1668	2.29e-05	45.1
0_77	1_2438	28.477	151	95	5	56	203	535	675	2.65e-07	51.2
0_77	1_2439	22.172	442	272	15	56	491	2891	3266	3.66e-07	50.8
0_77	1_2439	21.219	443	275	16	56	491	364	739	4.72e-06	47.4
0_77	1_2439	32.800	125	61	5	86	203	1872	1980	0.001	39.7
0_77	1_4307	31.765	85	43	2	410	493	883	953	4.28e-05	43.9
0_77	1_4307	23.350	197	119	5	64	253	591	762	8.18e-05	43.1
0_77	1_4279	22.799	443	255	19	170	607	174	534	1.37e-04	42.0
0_78	1_3023	28.571	399	250	9	97	482	3	379	1.42e-34	132
0_78	1_1388	26.866	402	248	11	117	496	21	398	3.58e-23	99.0
0_78	1_1628	26.860	242	161	6	236	472	129	359	3.81e-14	71.6
0_78	1_5271	26.549	226	147	5	259	467	273	496	8.79e-11	61.6
0_78	1_2033	45.833	48	25	1	260	306	80	127	1.05e-05	45.1
0_79	1_3392	30.583	206	121	7	690	884	1985	2179	3.10e-15	78.2
0_79	1_2437	27.451	204	124	4	690	883	2063	2252	1.06e-11	66.6
0_79	1_3026	27.000	300	173	11	14	292	7	281	2.05e-07	51.2
0_79	1_217	27.039	233	151	5	68	292	53	274	9.84e-06	46.2
0_80	1_1415	30.620	516	309	14	27	515	599	1092	7.02e-57	202
0_80	1_2046	29.234	496	328	8	8	489	24	510	7.24e-56	193
0_80	1_2945	31.190	420	276	7	27	440	42	454	3.25e-55	191
0_80	1_3710	28.481	158	94	5	294	442	89	236	2.92e-07	49.7
0_80	1_3172	26.619	139	95	3	72	206	154	289	1.99e-06	47.0
0_80	1_214	29.444	180	108	6	40	203	18	194	1.05e-05	44.7
0_86	1_663	29.183	257	162	6	9	252	2	251	1.91e-10	57.0
0_86	1_1852	30.275	218	121	8	9	206	8	214	1.69e-07	48.1
0_86	1_4877	24.176	182	116	7	35	210	239	404	1.79e-04	39.7
0_87	1_5456	28.667	150	98	4	47	189	82	229	1.20e-05	44.7
0_87	1_1431	22.527	182	133	3	60	233	79	260	7.73e-05	42.0
0_92	1_1401	32.000	150	102	0	97	246	6	155	2.54e-26	102
0_92	1_4114	30.256	195	114	6	53	231	19	207	2.52e-17	77.4
0_92	1_304	28.054	221	144	5	50	259	37	253	1.01e-15	73.6
0_92	1_2346	30.000	180	116	4	47	216	32	211	1.77e-15	72.0
0_92	1_4013	26.744	172	118	3	51	214	23	194	7.16e-15	70.1
0_92	1_329	26.519	181	120	3	48	216	25	204	5.23e-14	68.6
0_92	1_3316	27.907	215	140	5	51	252	19	231	6.45e-14	67.8
0_92	1_3743	27.273	198	122	7	50	231	16	207	6.00e-13	65.1
0_92	1_282	27.982	218	133	8	40	237	6	219	7.27e-13	64.7
0_92	1_2914	27.638	199	122	5	51	231	25	219	1.56e-12	62.8
0_92	1_1489	26.705	176	109	5	54	215	32	201	1.71e-12	62.8
0_92	1_2870	27.111	225	151	4	48	260	18	241	8.46e-12	61.6
0_92	1_3678	25.843	178	119	3	50	215	20	196	1.73e-11	60.8
0_92	1_5352	28.431	204	122	7	51	244	328	517	1.74e-11	61.2
0_92	1_3583	26.108	203	125	6	39	234	38	222	2.72e-11	60.1
0_92	1_2380	28.426	197	119	5	56	238	22	210	3.16e-11	60.1
0_92	1_209	23.246	228	156	6	50	262	30	253	4.58e-11	59.7
0_92	1_612	23.864	176	123	3	51	215	27	202	5.11e-11	59.7
0_92	1_3045	26.147	218	126	6	48	248	23	222	5.56e-11	58.5
0_92	1_1441	34.807	181	94	6	51	222	356	521	1.22e-10	58.9
0_92	1_1441	54.286	35	16	0	64	98	35	69	3.72e-04	38.9
0_92	1_5331	27.451	153	96	2	50	187	23	175	1.49e-10	58.5
0_92	1_5331	23.223	211	141	4	50	244	289	494	1.30e-08	52.8
0_92	1_5249	21.399	243	140	7	48	253	20	248	1.60e-10	57.4
0_92	1_1356	22.124	226	153	5	48	256	14	233	3.70e-10	56.2
0_92	1_1996	21.790	257	151	7	51	269	17	261	4.46e-10	57.0
0_92	1_1996	24.155	207	128	5	51	245	335	524	5.01e-09	53.9
0_92	1_4679	24.020	204	137	4	48	234	27	229	5.97e-10	55.5
0_92	1_3248	26.190	210	134	6	49	242	19	223	1.04e-09	55.8
0_92	1_4680	25.095	263	137	11	49	261	20	272	1.06e-09	55.8
0_92	1_4680	27.374	179	110	6	53	222	341	508	9.83e-08	50.1
0_92	1_1085	23.109	238	142	7	50	249	20	254	1.22e-09	54.7
0_92	1_1270	20.175	228	165	3	48	259	14	240	1.27e-09	54.7
0_92	1_5169	23.445	209	127	6	47	231	17	216	1.29e-09	54.7
0_92	1_186	31.250	176	96	8	48	207	30	196	1.48e-09	54.7
0_92	1_4545	25.822	213	136	6	49	243	17	225	2.08e-09	53.9
0_92	1_3449	23.605	233	139	6	42	240	11	238	2.62e-09	53.9
0_92	1_2368	27.841	176	112	4	51	213	25	198	3.37e-09	53.5
0_92	1_3459	28.095	210	132	6	47	244	15	217	5.92e-09	53.1
0_92	1_1084	27.941	204	123	7	48	233	14	211	9.31e-09	52.0
0_92	1_2332	28.161	174	117	3	48	213	27	200	9.73e-09	52.4
0_92	1_3510	27.907	172	105	5	49	210	34	196	1.15e-08	52.0
0_92	1_5189	25.862	232	134	7	7	213	4	222	1.31e-08	52.0
0_92	1_379	24.631	203	128	5	51	233	18	215	2.34e-08	50.8
0_92	1_2428	21.164	189	133	1	48	220	28	216	2.99e-08	51.6
0_92	1_5477	25.322	233	145	6	53	262	45	271	4.40e-08	50.8
0_92	1_871	27.389	157	95	4	49	188	373	527	6.42e-08	50.4
0_92	1_4954	23.661	224	134	8	48	242	57	272	6.61e-08	49.7
0_92	1_5002	27.397	219	141	6	48	251	18	233	8.36e-08	49.3
0_92	1_2389	21.698	212	148	3	48	242	39	249	2.39e-07	48.5
0_92	1_4273	22.381	210	128	6	49	233	15	214	2.68e-07	47.8
0_92	1_4590	23.834	193	115	5	48	214	27	213	5.65e-07	47.4
0_92	1_5467	24.519	208	129	4	49	231	44	248	6.08e-07	47.0
0_92	1_1888	27.014	211	121	9	53	239	18	219	9.06e-07	46.6
0_92	1_3966	23.265	245	163	6	31	252	4	246	9.38e-07	46.6
0_92	1_3379	44.681	47	26	0	50	96	18	64	1.20e-06	45.8
0_92	1_905	19.820	222	150	3	49	243	17	237	2.01e-06	45.1
0_92	1_139	27.000	200	119	5	54	233	30	222	2.32e-06	45.8
0_92	1_2983	24.731	93	70	0	157	249	152	244	3.05e-06	44.7
0_92	1_1832	25.833	240	157	8	48	267	298	536	6.01e-06	44.3
0_92	1_3078	30.918	207	117	6	51	244	333	526	6.63e-06	44.3
0_92	1_3078	22.275	211	131	6	51	231	19	226	8.63e-04	37.7
0_92	1_4795	25.439	228	121	8	51	245	17	228	7.02e-06	43.5
0_92	1_2435	25.967	181	107	6	54	218	359	528	9.56e-06	43.9
0_92	1_1904	29.825	228	126	9	41	247	495	709	1.31e-05	43.5
0_92	1_3290	28.293	205	110	8	61	237	388	583	1.44e-05	43.1
0_92	1_4540	26.712	146	89	5	53	181	26	170	1.77e-05	42.4
0_92	1_2094	27.320	194	104	10	48	213	291	475	2.32e-05	42.7
0_92	1_2094	21.795	234	135	6	49	245	19	241	3.49e-04	38.9
0_92	1_3472	41.304	46	27	0	51	96	349	394	3.06e-05	42.4
0_92	1_4955	24.631	203	134	6	51	237	17	216	4.36e-05	41.2
0_92	1_1260	24.545	220	144	8	51	252	349	564	4.80e-05	41.6
0_92	1_2969	25.904	166	91	5	49	190	18	175	5.90e-05	40.8
0_92	1_3515	29.885	174	102	5	51	210	20	187	7.80e-05	40.4
0_92	1_1129	25.806	186	106	6	50	211	362	539	1.08e-04	40.4
0_92	1_5003	41.860	43	25	0	48	90	18	60	1.10e-04	40.0
0_92	1_77	32.184	87	57	2	135	220	127	212	2.36e-04	38.9
0_92	1_4304	46.939	49	26	0	48	96	342	390	2.38e-04	39.7
0_92	1_3440	30.120	166	89	6	46	187	22	184	2.77e-04	38.5
0_92	1_3441	23.645	203	120	4	49	221	33	230	6.84e-04	37.7
0_92	1_4224	25.000	164	93	7	61	201	514	670	6.90e-04	38.1
0_95	1_3738	23.664	393	266	9	56	433	20	393	8.91e-15	72.8
0_95	1_3886	24.234	359	223	14	89	427	38	367	3.13e-10	58.9
0_95	1_2095	38.889	72	43	1	197	267	145	216	1.02e-05	44.7
0_96	1_3318	43.175	315	162	4	14	323	13	315	2.46e-79	242
0_96	1_1153	42.258	310	173	3	18	324	31	337	7.34e-75	231
0_96	1_5334	30.723	332	213	5	1	323	1	324	8.58e-41	142
0_96	1_22	30.476	315	207	7	12	321	16	323	9.59e-31	116
0_96	1_2527	27.273	319	222	3	16	324	20	338	2.62e-25	101
0_96	1_2721	29.373	303	203	5	23	321	27	322	2.94e-22	92.8
0_96	1_1858	27.596	337	195	13	10	323	19	329	1.17e-17	79.7
0_96	1_3638	27.640	322	208	10	16	321	22	334	6.13e-16	75.1
0_96	1_4175	26.599	297	171	12	1	257	1	290	1.21e-11	62.4
0_96	1_1668	25.000	228	150	6	104	323	120	334	4.94e-11	60.1
0_96	1_2154	24.583	240	128	7	11	203	17	250	1.57e-10	58.9
0_96	1_874	27.602	221	152	6	16	232	19	235	5.47e-09	53.9
0_96	1_3700	24.734	376	202	15	2	314	5	362	3.37e-08	51.6
0_96	1_4234	25.610	328	171	15	24	302	35	338	3.93e-08	51.6
0_96	1_2313	25.540	278	151	8	26	259	31	296	1.06e-06	47.0
0_97	1_1060	28.125	352	209	13	53	385	32	358	6.68e-21	90.9
0_97	1_2353	25.000	180	114	6	89	251	62	237	6.08e-06	45.4
0_97	1_4428	32.812	64	41	1	85	148	83	144	1.83e-05	43.9
