5_0	1_1836	25.702	463	272	12	3	457	5	403	3.25e-30	120
5_0	1_873	33.036	112	70	3	568	678	96	203	6.60e-09	54.3
5_0	1_1253	27.059	170	110	4	93	256	71	232	1.72e-05	42.7
5_1	1_875	29.371	286	168	11	12	282	21	287	2.88e-15	70.9
5_1	1_195	26.599	297	178	10	24	308	45	313	3.06e-11	58.9
5_2	1_874	24.688	320	191	13	102	410	64	344	1.82e-08	51.6
5_5	1_434	29.167	120	65	2	91	210	109	208	3.87e-09	52.8
5_6	1_143	36.842	76	47	1	69	143	71	146	7.43e-09	48.9
5_11	1_471	40.678	354	192	5	4	348	3	347	2.61e-78	242
5_41	1_452	41.860	86	50	0	1	86	1	86	1.38e-14	58.9
5_42	1_657	37.086	302	173	4	18	303	1	301	1.04e-54	176
5_43	1_936	25.428	818	526	18	25	788	26	813	5.91e-82	282
5_43	1_1167	23.329	793	485	21	15	780	12	708	1.07e-48	182
5_43	1_24	30.526	95	54	2	307	391	432	524	2.11e-05	43.9
5_43	1_191	38.776	49	30	0	59	107	12	60	2.39e-04	40.0
5_43	1_191	39.535	43	25	1	589	631	287	328	2.86e-04	40.0
5_44	1_939	30.769	143	82	6	18	153	16	148	5.44e-09	48.5
5_46	1_1536	50.654	306	147	2	5	309	1	303	1.86e-103	301
5_49	1_1008	31.429	105	62	3	7	107	17	115	1.01e-06	43.5
5_49	1_596	30.693	101	67	3	7	107	1	98	6.21e-06	41.2
5_49	1_140	24.623	199	137	6	7	200	4	194	1.35e-04	37.4
5_50	1_1672	29.839	124	72	5	406	526	323	434	6.64e-05	40.8
5_52	1_1316	30.864	243	143	6	42	273	1	229	3.86e-23	94.7
5_52	1_557	44.444	72	40	0	519	590	526	597	4.87e-12	63.9
5_52	1_615	35.821	67	43	0	525	591	5	71	2.72e-10	52.4
5_55	1_1312	23.894	113	79	3	145	253	11	120	5.55e-04	35.8
5_55	1_758	30.682	88	45	4	29	103	36	120	8.02e-04	35.4
5_61	1_1214	29.389	262	151	8	6	261	1	234	1.48e-22	89.4
5_63	1_388	42.159	389	199	5	2	378	1	375	5.84e-93	279
5_63	1_11	27.660	141	95	2	222	356	36	175	6.45e-12	60.5
5_63	1_297	32.710	107	63	3	191	292	14	116	3.72e-07	47.4
5_64	1_389	51.204	1121	487	15	1	1072	1	1110	0.0	1083
5_64	1_557	21.942	278	178	9	153	403	149	414	8.03e-04	38.9
5_66	1_581	35.000	100	62	2	12	108	224	323	2.71e-04	36.6
